,mu,std
Jet_Eta[3],-0.0217780647283711,1.0031449399747878
N_Jets,6.9657700067249495,1.0267852462424474
Jet_Pt[1],144.1690806433535,70.00922701319575
Jet_M[2],14.532416446004259,5.7421526721778795
Jet_Eta[1],-0.008319045862045604,0.9402585712656095
Jet_CSV[2],0.6934518634725167,0.3838242674646539
Jet_M[0],25.28482219163304,15.68023507100355
Jet_CSV[0],0.721067017681581,0.36708199590025864
Jet_M[3],12.066864387188971,4.293995066653986
Jet_Phi[3],-0.007282319672971904,1.810410478503993
Jet_Phi[1],-0.004160477099424519,1.8115912360974944
Evt_Deta_TaggedJetsAverage,0.9100028,0.33386156
Jet_Pt[3],81.21363623626989,32.80313030157213
Jet_Pt[0],211.48941240753194,114.68238654700495
Jet_Eta[2],-0.0152727566994735,0.9697900374529156
Jet_Eta[0],-0.010177004692720688,0.9150607210759493
Evt_CSV_avg,0.6520462,0.10718714
Jet_CSV[3],0.6649087985623874,0.3950852081671951
Jet_M[1],18.344591187864268,8.757485758798062
Jet_Pt[2],106.04662841851602,45.462403872435836
Jet_Phi[2],0.006185644299520075,1.8108503026832734
Jet_Phi[0],-0.018613299984748796,1.8063230055688042
Evt_Pt_minDrTaggedJets,208.54933,116.32279
Jet_CSV[1],0.714634310357428,0.3721217076781819
Evt_Pt_TaggedJetsAverage,103.848366,41.301754
Evt_Pt_JetsAverage,99.828064,36.577652
