,mu,std
Jet_Pt_nom[0],211.48941240753194,114.68238654700495
Jet_Pt_nom[1],144.1690806433535,70.00922701319574
Jet_Pt_nom[2],106.04662841851602,45.46240387243583
Jet_Pt_nom[3],81.21363623626989,32.80313030157213
Jet_Phi_nom[0],-0.018613299984748796,1.8063230055688042
Jet_Phi_nom[1],-0.004160477099424519,1.8115912360974944
Jet_Phi_nom[2],0.006185644299520075,1.8108503026832734
Jet_Phi_nom[3],-0.007282319672971904,1.8104104785039925
Jet_M_nom[0],25.28482219163304,15.68023507100355
Jet_M_nom[1],18.344591187864268,8.757485758798062
Jet_M_nom[2],14.532416446004259,5.7421526721778795
Jet_M_nom[3],12.066864387188971,4.293995066653986
Jet_Eta_nom[0],-0.010177004692720688,0.9150607210759493
Jet_Eta_nom[1],-0.008319045862045604,0.9402585712656095
Jet_Eta_nom[2],-0.0152727566994735,0.9697900374529156
Jet_Eta_nom[3],-0.0217780647283711,1.0031449399747878
Jet_CSV_nom[0],0.721067017681581,0.3670819959002587
Jet_CSV_nom[1],0.714634310357428,0.37212170767818187
Jet_CSV_nom[2],0.6934518634725167,0.3838242674646539
Jet_CSV_nom[3],0.6649087985623874,0.39508520816719517
N_Jets_nom,6.9657700067249495,1.0267852462424474
Evt_CSV_avg_nom,0.65204614,0.10718714
Evt_Pt_minDrTaggedJets_nom,208.54932,116.32279
Evt_Pt_JetsAverage_nom,99.828064,36.577652
Evt_Deta_TaggedJetsAverage_nom,0.91000277,0.33386156
Evt_Pt_TaggedJetsAverage_nom,103.848366,41.301754
