,mu,std
Jet_Eta[3],-0.020036421039930197,0.9954786851356531
N_Jets,7.612143599215052,0.850092288267542
Jet_Pt[1],150.01628934356845,71.6171452006878
Jet_M[2],15.094932967433337,5.919492937708487
Jet_Eta[1],-0.009024463222706515,0.9303214161707637
Jet_CSV[2],0.6519890033734107,0.40587310096862805
Jet_M[0],25.843169976961406,15.605937862789933
Jet_CSV[0],0.6773592878715453,0.39334469653127757
Jet_M[3],12.653925173270423,4.477688542153426
Jet_Phi[3],0.002349807632731338,1.8107777187473193
Jet_Phi[1],-0.0032394589383456553,1.8143049704329237
Evt_Deta_TaggedJetsAverage,0.91469294,0.33359638
Jet_Pt[3],86.48610590057332,34.065242008217545
Jet_Pt[0],218.2813221459079,116.84986274716222
Jet_Eta[2],-0.015965614610411932,0.9594111330931178
Jet_Eta[0],-0.013469875787706143,0.9180482141426412
Evt_CSV_avg,0.60064846,0.089570366
Jet_CSV[3],0.6237250598545068,0.4138786511590363
Jet_M[1],18.9611864033822,9.104717055803263
Jet_Pt[2],111.34410952710762,46.601582015946846
Jet_Phi[2],0.010127509900314389,1.8081213699632555
Jet_Phi[0],-0.02890795065635688,1.8080174647144966
Evt_Pt_minDrTaggedJets,209.88272,116.97263
Jet_CSV[1],0.6752774247283213,0.39620340802025267
Evt_Pt_TaggedJetsAverage,104.126724,40.90762
Evt_Pt_JetsAverage,99.197235,34.99483
