,mu,std
Jet_Pt_nom[0],231.75921661128746,132.72723875392143
Jet_Pt_nom[1],153.7881310751835,78.27480270547227
Jet_Pt_nom[2],112.69972010761754,50.72888571909125
Jet_Pt_nom[3],86.9439533326721,35.522231963627796
Jet_Phi_nom[0],-0.021756304248035298,1.8087580902205027
Jet_Phi_nom[1],-0.003049568865618945,1.818618319925051
Jet_Phi_nom[2],-0.0032377422685082578,1.824025488045031
Jet_Phi_nom[3],0.017115221619517337,1.8272816683221902
Jet_M_nom[0],27.474389498301427,16.286268450583805
Jet_M_nom[1],19.90684512001587,10.19278750204609
Jet_M_nom[2],15.675798878880679,6.5742768640353235
Jet_M_nom[3],12.98317972314521,4.746785501644939
Jet_Eta_nom[0],-0.003763342193817246,1.0144503258393742
Jet_Eta_nom[1],-0.0021451252086416546,1.0308014699538943
Jet_Eta_nom[2],0.0016465610666564475,1.0486923696904171
Jet_Eta_nom[3],0.021760415475009287,1.0721309028388848
Jet_CSV_nom[0],0.4082406779362838,0.4352557687398925
Jet_CSV_nom[1],0.4211535213060309,0.43870535884755024
Jet_CSV_nom[2],0.3918990712864866,0.43301953109652785
Jet_CSV_nom[3],0.3646600812088282,0.42746541764492435
N_Jets_nom,8.294336441182304,0.5960787578099276
Evt_CSV_avg_nom,0.33569553,0.048926927
Evt_Pt_minDrTaggedJets_nom,189.73584,111.426254
Evt_Pt_JetsAverage_nom,96.87106,35.666824
Evt_Deta_TaggedJetsAverage_nom,0.9745085,0.51663685
Evt_Pt_TaggedJetsAverage_nom,106.50073,53.23938
